FIPS,Poverty_%,Med_income,Ind_emp,Tot_emp,Pop_est,Ind_emp_%,RUCC_2013,HUD_median_lowmed
55091,0.121,53828,376,2206,7353,0.170444243,8,0.37495
55093,0.108,68471,2086,9526,40908,0.218979635,1,0.39355
55095,0.112,52411,4281,15631,43493,0.273878831,6,0.3673
55097,0.154,52075,5858,32748,70600,0.178881153,4,0.3534
55099,0.13,42659,2251,5595,13700,0.402323503,9,0.3957
55101,0.131,54782,21506,73358,194925,0.293165026,3,0.369
55103,0.135,44026,1831,5882,17674,0.311288677,6,0.4144
55105,0.149,51237,12331,62399,161181,0.197615346,3,0.3518
55107,0.169,39999,1914,5152,14379,0.371506211,6,0.4833
55109,0.049,75920,7923,32088,86902,0.246914734,1,0.32935
55111,0.119,50243,7828,35998,63387,0.217456525,4,0.36265
55113,0.17,40701,936,6595,16409,0.141925701,7,0.4493
55115,0.112,47841,3081,12509,41502,0.246302662,6,0.39455
55117,0.091,55335,22866,58613,115303,0.390118233,3,0.3183
55119,0.117,48683,2586,7803,20591,0.331410996,6,0.392
55121,0.122,50266,7141,14375,29490,0.496765217,6,0.3785
55123,0.18,46943,1152,8417,30373,0.136865867,6,0.38535
55125,0.148,41211,850,7447,21394,0.114139922,9,0.3536
55127,0.137,52852,10347,39647,103427,0.260978132,4,0.3368
55129,0.134,42079,1419,5794,15701,0.244908526,7,0.419
55131,0.059,69346,16601,52675,133433,0.315158994,1,0.2569
55133,0.058,76584,57716,231283,395383,0.249547092,1,0.1888
55135,0.104,52850,7059,20313,52108,0.347511446,6,0.3843
55137,0.139,46835,1558,6218,24186,0.250562882,6,0.3826
55139,0.121,52711,26781,89668,169701,0.298668421,3,0.3664
55141,0.113,51003,7363,36933,73514,0.199361005,4,0.3185
56001,0.24,42838,1144,15433,37846,0.074126871,4,0.524
56003,0.107,50437,1361,4352,11898,0.312729779,9,0.5
56005,0.071,79358,11381,28502,48241,0.399305312,5,0.2971
56007,0.123,58225,1971,7330,15829,0.268894952,7,0.4083
56009,0.093,63166,2314,6488,14210,0.356658446,6,0.3894
56011,0.084,59701,738,2352,7237,0.31377551,9,0.5597
56013,0.14,48624,2200,16536,40680,0.133043058,7,0.4721
56015,0.143,45721,638,4521,13546,0.141119221,7,0.52795
56017,0.109,44427,426,2089,4797,0.203925323,7,0.46495
56019,0.097,51434,788,3433,8562,0.229536848,7,0.4832
56021,0.108,57192,5446,45884,96264,0.118690611,3,0.3897
56023,0.09,63575,1429,5749,18580,0.248564968,7,0.4438
56025,0.104,57427,9700,42605,81432,0.227672808,3,0.404
56027,0.147,45251,121,946,2491,0.127906977,9,0.497
56029,0.108,55354,2503,13830,29069,0.180983369,7,0.4397
56031,0.13,49713,689,3559,8775,0.193593706,7,0.4961
56033,0.099,54716,2181,13280,29994,0.164231928,7,0.4221
56035,0.068,77222,2043,4866,10019,0.419852035,9,0.25395
56037,0.098,72604,8737,24269,44970,0.360006593,5,0.3481
56039,0.077,75348,2096,18836,22846,0.111276279,7,0.33245
56041,0.1,56800,1845,8899,20871,0.207326666,7,0.3381
56043,0.126,50802,977,3782,8306,0.258328926,7,0.4365
56045,0.132,55520,497,2331,7179,0.213213213,7,0.3731
