ZIP,Census_Region
79097,South
79054,South
79057,South
76271,South
76264,South
75021,South
76258,South
76245,South
75479,South
76268,South
75090,South
75414,South
75092,South
75491,South
76240,South
75459,South
76273,South
75489,South
76233,South
75076,South
75020,South
75495,South
75058,South
75091,South
75641,South
75660,South
75645,South
75603,South
75691,South
75693,South
75601,South
75647,South
75606,South
75615,South
75602,South
75662,South
75604,South
75608,South
75605,South
75663,South
75607,South
77875,South
77861,South
77876,South
77356,South
77873,South
77363,South
77830,South
77868,South
77872,South
77831,South
77484,South
78670,South
78655,South
78123,South
78155,South
78156,South
78115,South
78132,South
78648,South
78124,South
78108,South
78130,South
78666,South
78121,South
78638,South
78154,South
78140,South
79041,South
79250,South
79311,South
79032,South
79072,South
79021,South
79073,South
79226,South
79261,South
79233,South
79259,South
79239,South
79245,South
76531,South
76565,South
76457,South
76525,South
76436,South
79040,South
79081,South
79062,South
79225,South
79252,South
77374,South
77564,South
77519,South
77657,South
77663,South
77659,South
77625,South
77664,South
77656,South
77585,South
77376,South
77091,South
77082,South
77087,South
77048,South
77026,South
77057,South
77243,South
77015,South
77003,South
77017,South
77450,South
77315,South
77268,South
77217,South
77201,South
77258,South
77254,South
77288,South
77273,South
77084,South
77074,South
77088,South
77076,South
77098,South
77049,South
77051,South
77054,South
77055,South
77029,South
77046,South
77377,South
77204,South
77013,South
77011,South
77571,South
77532,South
77586,South
77014,South
77022,South
77493,South
77503,South
77504,South
77502,South
77083,South
77240,South
77269,South
77291,South
77224,South
77290,South
77245,South
77494,South
77562,South
77520,South
77089,South
77086,South
77071,South
77085,South
77094,South
77034,South
77024,South
77346,South
77220,South
77289,South
77006,South
77007,South
77009,South
77005,South
77218,South
77241,South
77235,South
77251,South
77234,South
77287,South
77231,South
77236,South
77261,South
77491,South
77401,South
77388,South
77373,South
77523,South
77536,South
77267,South
77244,South
77501,South
77507,South
77219,South
77272,South
77233,South
77521,South
77546,South
77587,South
77080,South
77028,South
77063,South
77058,South
77060,South
77062,South
77447,South
77338,South
77223,South
77271,South
77016,South
77505,South
77489,South
77266,South
77225,South
77230,South
77248,South
77433,South
77275,South
77052,South
77411,South
77280,South
77227,South
77066,South
77078,South
77095,South
77073,South
77042,South
77050,South
77027,South
77038,South
77053,South
77039,South
77059,South
77379,South
77215,South
77282,South
77205,South
77012,South
77020,South
77004,South
77336,South
77226,South
77018,South
77506,South
77477,South
77210,South
77413,South
77242,South
77492,South
77036,South
77061,South
77389,South
77402,South
77449,South
77347,South
77265,South
77257,South
77008,South
77002,South
77010,South
77019,South
77023,South
77391,South
77279,South
77221,South
77255,South
77067,South
77068,South
77047,South
77056,South
77037,South
77030,South
77530,South
77064,South
77069,South
77075,South
77081,South
77093,South
77079,South
77508,South
77222,South
77237,South
77365,South
77256,South
77206,South
77410,South
77001,South
77090,South
77077,South
77092,South
77041,South
77025,South
77033,South
77031,South
77032,South
77044,South
77045,South
77396,South
77429,South
77325,South
77259,South
77263,South
77339,South
77253,South
77292,South
77274,South
77021,South
77484,South
77547,South
77598,South
77099,South
77208,South
77383,South
77238,South
77252,South
77357,South
77284,South
77249,South
77270,South
77277,South
77572,South
77581,South
77065,South
77072,South
77070,South
77096,South
77043,South
77035,South
77040,South
77375,South
77345,South
75651,South
75661,South
75642,South
75670,South
75650,South
75602,South
75640,South
75657,South
75688,South
75605,South
75672,South
75692,South
75694,South
75671,South
75601,South
75659,South
79018,South
79022,South
79044,South
79547,South
79533,South
76388,South
79544,South
79548,South
79521,South
79553,South
79503,South
79539,South
78738,South
78652,South
78656,South
78663,South
78623,South
78736,South
78737,South
78610,South
78667,South
78620,South
78619,South
78676,South
78666,South
78130,South
78640,South
79011,South
79014,South
75147,South
75782,South
75756,South
75751,South
75143,South
75148,South
75763,South
75124,South
75778,South
75758,South
75752,South
75770,South
75163,South
75156,South
78589,South
78516,South
78502,South
78560,South
78595,South
78565,South
78503,South
78549,South
78558,South
78563,South
78542,South
78572,South
78537,South
78543,South
78577,South
78596,South
78562,South
78541,South
78573,South
78579,South
78501,South
78538,South
78557,South
78570,South
78539,South
78576,South
78574,South
78599,South
78505,South
78504,South
76671,South
76692,South
76673,South
76666,South
76648,South
76627,South
76622,South
76650,South
76634,South
76665,South
76093,South
76645,South
76055,South
76628,South
76660,South
76621,South
76636,South
76050,South
76691,South
76631,South
76676,South
79336,South
79380,South
79358,South
79367,South
79363,South
79407,South
79313,South
79353,South
79339,South
79372,South
76049,South
76462,South
76433,South
76467,South
76087,South
76033,South
76035,South
76048,South
76476,South
75420,South
75433,South
75478,South
75437,South
75471,South
75481,South
75482,South
75431,South
75835,South
75844,South
75847,South
75862,South
75858,South
75851,South
75849,South
79511,South
79720,South
79733,South
79748,South
79851,South
79839,South
79938,South
79837,South
75496,South
75469,South
75453,South
75422,South
75160,South
75169,South
75423,South
75428,South
75135,South
75449,South
75402,South
75474,South
75404,South
75403,South
75442,South
75452,South
75189,South
75401,South
75448,South
75458,South
79078,South
79008,South
79036,South
79007,South
79080,South
79083,South
76941,South
76930,South
76904,South
76459,South
76230,South
76431,South
76427,South
76426,South
76458,South
76486,South
76487,South
76389,South
77979,South
77969,South
77971,South
77961,South
77465,South
77957,South
77962,South
77991,South
77970,South
75956,South
75933,South
77615,South
77612,South
77662,South
75951,South
75931,South
79854,South
79734,South
77708,South
77651,South
77726,South
77665,South
77619,South
77706,South
77701,South
77655,South
77629,South
77720,South
77702,South
77707,South
77627,South
77704,South
77622,South
77642,South
77613,South
77640,South
77713,South
77705,South
77703,South
78361,South
78360,South
78384,South
78375,South
78383,South
78380,South
78372,South
78342,South
78332,South
76031,South
76093,South
76097,South
76033,South
76009,South
76070,South
76084,South
76059,South
76049,South
76028,South
76050,South
76036,South
76061,South
76035,South
76063,South
76044,South
76058,South
79536,South
79520,South
79501,South
79533,South
79560,South
79503,South
79601,South
79525,South
79553,South
78118,South
78111,South
78144,South
78116,South
78113,South
78117,South
78119,South
78151,South
75118,South
75169,South
75147,South
75142,South
75157,South
75114,South
75159,South
75126,South
75182,South
75161,South
75158,South
75474,South
75160,South
75143,South
75156,South
78013,South
78004,South
78624,South
78006,South
78070,South
78027,South
78015,South
78606,South
78074,South
78385,South
79518,South
79549,South
79528,South
78058,South
78025,South
78631,South
78010,South
78028,South
78024,South
78029,South
78013,South
78055,South
76856,South
76883,South
76849,South
76859,South
76854,South
79236,South
79248,South
78832,South
78379,South
78363,South
79505,South
79529,South
76363,South
76380,South
76371,South
79227,South
75421,South
75473,South
75462,South
75461,South
75470,South
75446,South
75486,South
75436,South
75434,South
75435,South
75416,South
75411,South
75468,South
75477,South
75425,South
75460,South
79312,South
79031,South
79064,South
79326,South
79339,South
79369,South
79082,South
79371,South
76550,South
76853,South
76539,South
76522,South
78021,South
78014,South
78019,South
77995,South
77964,South
77984,South
77986,South
77975,South
78956,South
77987,South
77853,South
78621,South
78948,South
78659,South
78650,South
78942,South
76578,South
78946,South
78947,South
75833,South
75846,South
75831,South
75855,South
77855,South
77871,South
77865,South
77850,South
75850,South
77538,South
77575,South
77564,South
77582,South
77357,South
77561,South
77368,South
77327,South
77535,South
77328,South
77369,South
77533,South
77372,South
76664,South
75846,South
76642,South
76667,South
76653,South
76635,South
76686,South
76687,South
76678,South
76693,South
79005,South
79034,South
79024,South
79056,South
79046,South
78060,South
78372,South
78008,South
78368,South
78383,South
78075,South
78071,South
78022,South
78102,South
78350,South
76885,South
78672,South
78611,South
78609,South
78643,South
78639,South
78607,South
78624,South
78657,South
76831,South
78654,South
79754,South
79313,South
79493,South
79452,South
79414,South
79401,South
79364,South
79409,South
79366,South
79491,South
79382,South
79350,South
79402,South
79343,South
79464,South
79404,South
79423,South
79430,South
79311,South
79413,South
79416,South
79407,South
79410,South
79408,South
79453,South
79490,South
79406,South
79329,South
79358,South
79403,South
79363,South
79424,South
79499,South
79412,South
79415,South
79411,South
79373,South
79364,South
79356,South
79381,South
79351,South
76852,South
76887,South
76858,South
76872,South
76825,South
76836,South
76664,South
76705,South
76557,South
76654,South
76797,South
76691,South
76701,South
76712,South
76799,South
76640,South
76716,South
76684,South
76682,South
76702,South
76643,South
76638,South
76624,South
76622,South
76714,South
76633,South
76704,South
76706,South
76703,South
76689,South
76657,South
76707,South
76798,South
76630,South
76708,South
76711,South
76710,South
76655,South
76524,South
76561,South
76621,South
78072,South
78007,South
77831,South
77864,South
77872,South
75852,South
77871,South
75683,South
75668,South
75651,South
75630,South
75640,South
75657,South
75564,South
79749,South
79331,South
79782,South
79783,South
76842,South
76856,South
78624,South
76820,South
76825,South
76831,South
76869,South
77420,South
77419,South
77437,South
77440,South
77415,South
77480,South
77483,South
77428,South
77457,South
77456,South
77414,South
77465,South
77468,South
77458,South
77482,South
78860,South
78853,South
78877,South
78852,South
78039,South
78016,South
78254,South
78066,South
78253,South
78057,South
78861,South
78059,South
78056,South
78023,South
78850,South
78886,South
78009,South
78052,South
76848,South
76854,South
76825,South
76859,South
76841,South
79782,South
79705,South
79708,South
79766,South
79711,South
79707,South
79765,South
79706,South
79701,South
79758,South
79703,South
76520,South
76518,South
76534,South
76530,South
77857,South
76569,South
76519,South
76556,South
76577,South
76523,South
76570,South
76567,South
76578,South
76511,South
76870,South
76844,South
76880,South
76864,South
79545,South
79565,South
79512,South
79532,South
76251,South
76261,South
76234,South
76239,South
76270,South
76228,South
76230,South
76265,South
76255,South
77304,South
77387,South
77327,South
77301,South
77356,South
77447,South
77357,South
77318,South
77385,South
77384,South
77353,South
77382,South
77362,South
77365,South
77393,South
77328,South
77358,South
77372,South
77355,South
77316,South
77378,South
77873,South
77305,South
77333,South
77354,South
77380,South
77303,South
77302,South
77339,South
77381,South
77386,South
77306,South
79029,South
79036,South
79086,South
79013,South
75571,South
75638,South
75568,South
75668,South
75636,South
75656,South
79244,South
79256,South
79234,South
75760,South
75958,South
75946,South
75963,South
75965,South
75961,South
75964,South
75788,South
75937,South
75978,South
75943,South
75944,South
76626,South
75153,South
76670,South
76679,South
75859,South
75155,South
75110,South
75119,South
75105,South
76641,South
75144,South
75109,South
76639,South
75102,South
76681,South
75932,South
75928,South
75977,South
77632,South
75933,South
77614,South
75966,South
79537,South
79556,South
79535,South
79545,South
79506,South
78402,South
78373,South
78463,South
78380,South
78407,South
78412,South
78416,South
78347,South
78465,South
78419,South
78403,South
78351,South
78427,South
78408,South
78406,South
78415,South
78468,South
78336,South
78414,South
78404,South
78410,South
78466,South
78343,South
78330,South
78413,South
78469,South
78417,South
78411,South
78401,South
78405,South
78467,South
78383,South
78339,South
78418,South
78409,South
